2022-04-01,"MongoDB",483.38
2022-05-01,"MongoDB",478.238
2022-06-01,"MongoDB",480.726
2022-07-01,"MongoDB",472.984
2022-08-01,"MongoDB",477.662
2022-09-01,"MongoDB",489.635
2022-10-01,"MongoDB",486.231
2022-11-01,"MongoDB",477.9
2022-12-01,"MongoDB",469.333
2023-01-01,"MongoDB",455.183
2023-02-01,"MongoDB",452.765
2023-03-01,"MongoDB",458.781
2023-04-01,"MongoDB",441.896
2023-05-01,"MongoDB",436.61
2023-06-01,"MongoDB",425.363
2023-07-01,"MongoDB",435.494
2023-08-01,"MongoDB",434.493
2012-11-01,"Redis",30.76
2012-12-01,"Redis",29.24
2013-01-01,"Redis",25.973
2013-02-01,"Redis",32.034
2013-03-01,"Redis",32.431
2013-04-01,"Redis",35.58
2013-05-01,"Redis",36.249
2013-06-01,"Redis",34.221
2013-07-01,"Redis",33.094
2013-08-01,"Redis",32.193
2013-09-01,"Redis",32.107
2013-10-01,"Redis",36.013
2013-11-01,"Redis",40.569
2013-12-01,"Redis",51.776
2014-01-01,"Redis",52.495
2014-02-01,"Redis",55.815
2014-03-01,"Redis",53.456
2014-04-01,"Redis",58.463
2014-05-01,"Redis",62.042
2014-06-01,"Redis",65.131
2014-07-01,"Redis",68.732
2014-08-01,"Redis",70.797
2014-09-01,"Redis",74.602
2014-10-01,"Redis",79.377
2014-11-01,"Redis",82.345
2014-12-01,"Redis",87.875
2015-01-01,"Redis",94.24
2015-02-01,"Redis",99.208
2015-03-01,"Redis",97.047
2015-04-01,"Redis",94.552
2015-05-01,"Redis",94.727
2015-06-01,"Redis",95.49
2015-07-01,"Redis",95.075
2015-08-01,"Redis",98.808
2015-09-01,"Redis",100.653
2015-10-01,"Redis",98.795
2015-11-01,"Redis",102.409
2015-12-01,"Redis",100.536
2016-01-01,"Redis",101.157
2016-02-01,"Redis",102.072
2016-03-01,"Redis",106.217
2016-04-01,"Redis",111.239
2016-05-01,"Redis",108.236
2016-06-01,"Redis",104.494
2016-07-01,"Redis",108.033
2016-08-01,"Redis",107.322
2016-09-01,"Redis",107.793
2016-10-01,"Redis",109.543
2016-11-01,"Redis",115.541
2016-12-01,"Redis",119.892
2017-01-01,"Redis",118.697
2017-02-01,"Redis",114.035
2017-03-01,"Redis",113.005
2017-04-01,"Redis",114.358
2017-05-01,"Redis",117.449
2017-06-01,"Redis",118.886
2017-07-01,"Redis",121.512
2017-08-01,"Redis",121.896
2017-09-01,"Redis",120.407
2017-10-01,"Redis",122.053
2017-11-01,"Redis",121.181
2017-12-01,"Redis",123.235
2018-01-01,"Redis",123.137
2018-02-01,"Redis",127.02
2018-03-01,"Redis",131.225
2018-04-01,"Redis",130.11
2018-05-01,"Redis",135.349
2018-06-01,"Redis",136.301
2018-07-01,"Redis",139.912
2018-08-01,"Redis",138.575
2018-09-01,"Redis",140.943
2018-10-01,"Redis",145.29
2018-11-01,"Redis",144.173
2018-12-01,"Redis",146.828
2019-01-01,"Redis",149.015
2019-02-01,"Redis",149.447
2019-03-01,"Redis",146.125
2019-04-01,"Redis",146.376
2019-05-01,"Redis",148.404
2019-06-01,"Redis",146.127
